,sensor_id,lon,lat
620,80218,-1.3637700000000026,54.944999999999986
621,80219,-1.3637700000000026,54.944999999999986
622,80220,-1.5837299999999985,54.99099999999999
623,80221,-1.4747599999999987,54.9699
624,80222,-1.624469999999999,54.98760000000001
625,80223,-1.5851400000000029,54.9766
626,80224,-1.5814899999999978,54.976999999999975
627,80226,-1.5851400000000029,54.9766
628,80227,-1.5791199999999985,54.9845
629,80228,-1.4104999999999965,54.993300000000005
630,80229,-1.5866500000000041,54.980399999999996
631,80230,-1.6107399999999956,54.97689999999999
632,80231,-1.6802500000000007,54.96259999999998
633,80232,-1.4209399999999985,54.9471
634,80233,-1.4747599999999987,54.9699
635,80234,-1.5834099999999973,54.9909
636,80235,-1.3918600000000023,54.9038
637,80236,-1.6095599999999963,54.9914
638,80237,-1.5970799999999967,54.985299999999995
639,80238,-1.5774799999999982,54.9776
640,80239,-1.6175899999999965,54.979000000000006
641,80240,-1.6545300000000005,54.96980000000001
642,80241,-1.5664000000000025,54.99479999999998
643,80242,-1.624469999999999,54.98760000000001
644,80243,-1.6549299999999978,54.987799999999986
645,80244,-1.440389999999997,54.989299999999986
646,80245,-1.5664000000000025,54.99479999999998
647,80246,-1.5903500000000033,54.78879999999999
648,80247,-1.6542999999999957,54.969699999999996
649,80248,-1.5774799999999982,54.9776
650,80249,-1.6107399999999956,54.97689999999999
651,80250,-1.616790000000002,54.980399999999996
652,80251,-1.6175899999999965,54.979000000000006
653,80252,-1.578369999999998,54.9775
654,80253,-1.6046999999999991,54.96469999999999
655,80254,-1.4864100000000018,54.985099999999996
656,80255,-1.5853099999999951,54.979000000000006
657,80256,-1.624469999999999,54.98760000000001
658,80257,-1.347700000000002,54.760400000000004
659,80258,-1.6594600000000022,54.95479999999998
660,80259,-1.5790400000000024,54.984
661,80261,-1.5902399999999968,54.9792
662,80262,-1.5670200000000039,54.995199999999976
663,80263,-1.5814899999999978,54.976999999999975
664,80264,-1.4803200000000023,55.02450000000001
665,80265,-1.5866500000000041,54.980399999999996
666,80266,-1.5804900000000004,54.980399999999996
667,80267,-1.4534799999999974,55.022400000000005
668,80268,-1.5833700000000037,54.99099999999999
669,80269,-1.5837299999999985,54.99099999999999
670,80270,-1.5850799999999992,54.976499999999994
671,80271,-1.4104999999999965,54.993300000000005
672,80273,-1.5800600000000014,54.976999999999975
673,80274,-1.6542999999999957,54.969699999999996
674,80275,-1.5762699999999972,54.99099999999999
675,80276,-1.5670200000000039,54.995199999999976
676,80277,-1.5791199999999985,54.9845
677,80278,-1.461929999999996,55.029499999999985
678,80279,-1.6059999999999965,54.986699999999985
679,80280,-1.3637700000000026,54.944999999999986
680,80281,-1.5834099999999973,54.9909
681,80282,-1.578189999999996,54.99099999999999
682,80283,-1.4803200000000023,55.02450000000001
683,80284,-1.5774599999999972,54.9777
684,80285,-1.6250199999999961,54.942
685,80286,-1.3918600000000023,54.9038
686,80287,-1.5833700000000037,54.99099999999999
687,80288,-1.659590000000001,54.9707
688,80289,-1.5979500000000044,54.9849
689,80290,-1.6250199999999961,54.942
690,80291,-1.5853099999999951,54.979000000000006
691,80292,-1.578369999999998,54.9775
692,80293,-1.599789999999999,54.98420000000001
693,80294,-1.6583900000000003,54.983499999999985
694,80295,-1.6595499999999985,54.97079999999999
695,80296,-1.5979500000000044,54.9849
696,80297,-1.659590000000001,54.9707
697,80298,-1.500070000000001,54.9816
698,80299,-1.6046999999999991,54.96469999999999
699,80300,-1.347700000000002,54.760400000000004
700,80301,-1.4803200000000023,55.02450000000001
701,80303,-1.58078,54.97720000000001
702,80304,-1.461929999999996,55.029499999999985
703,80306,-1.5971900000000034,54.79309999999999
704,80307,-1.578189999999996,54.99099999999999
705,80308,-1.6549299999999978,54.987799999999986
706,80309,-1.616790000000002,54.980399999999996
707,80311,-1.6595499999999985,54.97079999999999
708,80312,-1.6175899999999965,54.979000000000006
709,80313,-1.6621200000000012,54.9564
710,80314,-1.6297999999999975,55.013999999999996
711,80315,-1.5837299999999985,54.99099999999999
712,80316,-1.5664000000000025,54.99479999999998
713,80317,-1.4534799999999974,55.022400000000005
714,80318,-1.5790400000000024,54.984
715,80319,-1.6297999999999975,55.013999999999996
716,80320,-1.5969000000000038,54.985099999999996
717,80321,-1.583689999999996,54.9914
718,80322,-1.6621200000000012,54.9564
719,80323,-1.500070000000001,54.9816
720,80332,-1.5329700000000037,54.93869999999998
721,80333,-1.5970799999999967,54.985299999999995
722,80334,-1.5971900000000034,54.79309999999999
723,80335,-1.5329700000000037,54.93869999999998
724,80336,-1.4803200000000023,55.02450000000001
725,80337,-1.5979500000000044,54.9849
726,80338,-1.5970799999999967,54.985299999999995
727,80339,-1.5979500000000044,54.9849
728,80340,-1.4173399999999965,54.94739999999999
729,80343,-1.4173399999999965,54.94739999999999
730,80351,-1.5833700000000037,54.99099999999999
731,80356,-1.599789999999999,54.98420000000001
732,80360,-1.583470000000001,54.9914
733,80361,-1.599789999999999,54.98420000000001
734,80370,-1.589005999999996,54.971454999999985
735,80371,-1.6108510000000043,54.969502
736,80372,-1.589005999999996,54.971454999999985
737,80373,-1.6108510000000043,54.969502
738,80376,-1.604089999999998,54.976099999999974
739,80377,-1.623428000000004,54.97355700000001
740,80378,-1.604089999999998,54.976099999999974
741,80379,-1.623428000000004,54.97355700000001
742,80380,-1.612660000000004,54.97909999999999
743,80381,-1.612660000000004,54.97909999999999
744,80382,-1.5829200000000034,54.99129999999998
745,80383,-1.5980199999999998,54.984799999999986
746,80384,-1.5980199999999998,54.984799999999986
747,80385,-1.5980199999999998,54.984799999999986
748,80386,-1.5980199999999998,54.984799999999986
749,80388,-1.6669936968221104,54.9604856849439
750,80389,-1.6666746881251433,54.96034553435977
751,80390,-1.583470000000001,54.9914
752,80394,-1.583470000000001,54.9914
753,80395,-1.583470000000001,54.9914
754,80396,-1.6815699999999996,54.9625
755,80397,-1.6815699999999996,54.9625
756,80398,-1.6815699999999996,54.9625
757,80399,-1.6815699999999996,54.9625
758,80400,-1.3943399999999992,54.93479999999999
759,80401,-1.3943399999999992,54.93479999999999
760,80402,-1.5837299999999985,54.9914
761,80403,-1.5837299999999985,54.9914
